threshold,far,frr
0.35028624534606934,0.0016813725490196078,0.07818627450980398
0.34978675842285156,0.0016862745098039215,0.07818627450980398
0.349215030670166,0.0016862745098039215,0.07794117647058818
0.348231703042984,0.0016911764705882352,0.07794117647058818
0.3479458689689636,0.0016911764705882352,0.0776960784313725
0.3471134603023529,0.0017009803921568627,0.0776960784313725
0.34609293937683105,0.0017009803921568627,0.07696078431372544
0.3458855450153351,0.0017058823529411764,0.07696078431372544
0.34430399537086487,0.0017058823529411764,0.07647058823529407
0.3422619700431824,0.0017352941176470588,0.07647058823529407
0.34174874424934387,0.0017352941176470588,0.07622549019607838
0.33856815099716187,0.001769607843137255,0.07622549019607838
0.33797889947891235,0.001769607843137255,0.07573529411764701
0.3352662920951843,0.0017990196078431372,0.07573529411764701
0.3335869610309601,0.0017990196078431372,0.07524509803921564
0.33237224817276,0.0018088235294117646,0.07524509803921564
0.33225536346435547,0.0018088235294117646,0.07499999999999996
0.3308292329311371,0.0018284313725490196,0.07499999999999996
0.32910478115081787,0.0018284313725490196,0.07450980392156858
0.32768145203590393,0.0018431372549019608,0.07450980392156858
0.32681572437286377,0.0018431372549019608,0.0742647058823529
0.32462078332901,0.001857843137254902,0.0742647058823529
0.3241260349750519,0.001857843137254902,0.07401960784313721
0.32368722558021545,0.0018627450980392157,0.07401960784313721
0.3205467462539673,0.0018627450980392157,0.07328431372549016
0.32033398747444153,0.001877450980392157,0.07328431372549016
0.3196990489959717,0.001877450980392157,0.07303921568627447
0.3161429762840271,0.001926470588235294,0.07303921568627447
0.31568655371665955,0.001926470588235294,0.07279411764705879
0.31416982412338257,0.0019362745098039215,0.07279411764705879
0.31364870071411133,0.0019362745098039215,0.0725490196078431
0.3134959936141968,0.001946078431372549,0.0725490196078431
0.3116646111011505,0.001946078431372549,0.07205882352941173
0.3115004301071167,0.0019509803921568627,0.07205882352941173
0.31147706508636475,0.0019509803921568627,0.07181372549019605
0.3077479898929596,0.002,0.07181372549019605
0.3067585825920105,0.002,0.07156862745098036
0.30646148324012756,0.0020049019607843136,0.07156862745098036
0.30629298090934753,0.0020049019607843136,0.07132352941176467
0.30510595440864563,0.0020245098039215685,0.07132352941176467
0.30498379468917847,0.0020245098039215685,0.07107843137254899
0.3047872483730316,0.0020294117647058824,0.07107843137254899
0.3046811521053314,0.0020294117647058824,0.0708333333333333
